,,,,Day 0,,,,,,,day 3,,,,,,,,,,,,,,EOT,,,,,,,,,,,,,
10346-5,Signal transducer and activator of transcription 3,STAT3,P40763,25680.564,10851.85945,0.016830113,0.00407386,1.346687148,19069.43571,7619.098242,24392.5,13378.10491,0.34264517,0.176185542,1.15989339,0.969930354,0.327004477,0.099132748,0.244858704,0.800740508,21029.95,10547.46991,1.211291728,0.600274868,24097.23636,7851.058,0.093350716,0.022634158,1.229667909,1.008714571,0.381299519,0.615298386,0.320640056,0.933565015,19596.54,8616.565551,1.0804974,0.499331325
10351-51,Interferon regulatory factor 1,IRF1,P10914,1286.924,388.8672517,0.368076981,0.42579783,0.730618232,1761.417857,2663.706923,1313.428,355.1144824,0.391693657,0.226627352,0.672678913,1.047296774,0.134283276,0.211375178,0.225839955,1.042385389,1952.533333,3495.042818,1.004711679,0.088421887,1342.863636,328.4648847,0.163856143,0.084946936,1.10387929,1.08608798,0.207863486,0.083771455,0.063797988,1.096068621,1216.495,229.9548792,0.990894146,0.123402162
10354-57,Signal transducer and activator of transcription 3,STAT3,P40763,6351.008,2284.021155,0.896652031,0.10134141,1.017976769,6238.853571,3746.511122,6243.424,3672.954411,0.763461092,0.424654565,0.948007,0.988814644,0.335797279,0.188451591,0.126230819,0.881060539,6585.841667,4061.77719,1.122300456,0.342336972,6281.263636,1348.38193,0.447559969,0.016665466,1.107671842,1.000056665,0.286507565,0.881186614,0.285477026,1.015695473,5670.69,3201.724274,0.984602858,0.354998244
10356-21,Transcription factor AP-1,JUN,P05412,2509.388,893.6681605,0.424752464,0.240782424,0.932142673,2692.064286,700.208439,2285.308,760.6934636,0.215469562,0.096794801,0.893365845,0.936217344,0.131075347,0.643958882,0.471233794,0.979251853,2558.0875,728.7063579,0.956053686,0.156889883,2273.55,704.0241697,0.357691316,0.131207409,0.92039665,0.922950482,0.131605501,0.501981756,0.26861222,0.96585742,2470.185,632.4750163,0.955576323,0.168219568
10361-25,2'-5'-oligoadenylate synthase 1,OAS1,P00973,1097.812,281.3830675,0.584491634,0.165761895,1.034531901,1061.167857,173.6783646,1123.94,304.2982129,0.586744548,0.181411255,1.036227647,1.03369922,0.146266867,0.917359257,0.422349424,0.995353689,1084.645833,171.5502453,1.038524528,0.166715571,1088.359091,297.5729439,0.14349029,0.067006052,1.117021872,0.986195164,0.148417007,0.329283886,0.244290184,1.046654546,974.34,173.4597256,0.942235591,0.133094723
10362-35,Myc proto-oncogene protein,MYC,P01106,701.136,241.1002064,0.091903128,0.057412362,0.86934108,806.5142857,189.0190083,728.628,239.3001254,0.357582972,0.192150202,0.927607549,1.053042176,0.100195148,0.145419179,0.081987465,1.042597579,785.4916667,176.532688,1.010017861,0.096801523,801.55,270.2125708,0.827419985,0.192462212,1.019472426,1.117291049,0.170976301,0.162191281,0.178988343,1.066760774,786.24,162.0002358,1.047367953,0.13907332
10363-13,Mothers against decapentaplegic homolog 3,SMAD3,P84022,8831.628,3138.135775,0.034973941,0.020670475,1.246019152,7087.875,2511.258909,8398.904,4817.764601,0.369982094,0.238852068,1.138996603,0.999823057,0.532646232,0.248371956,0.035598445,0.844706924,7373.95,2665.632291,1.183633079,0.533662829,8546.3,2190.697717,0.241979856,0.236454849,1.126739952,1.031909017,0.5221419,0.57645849,0.311679966,0.918290345,7584.98,2839.121355,1.123728484,0.508270221
10364-6,Mothers against decapentaplegic homolog 2,SMAD2,Q15796,3778.552,2400.311613,0.089211165,0.009564942,1.380260555,2737.564286,1790.317667,3943.884,4688.216514,0.414276703,0.291159687,1.26658909,1.066524674,0.684322563,0.158264101,0.046429874,0.735197063,3113.783333,1423.880093,1.450665035,1.082397597,3669.440909,2170.718301,0.046818027,0.093054729,1.410111273,1.072932543,0.629603905,0.643279442,0.311679966,0.924195985,2602.235,859.8457823,1.160936166,0.56308773
10365-132,Interleukin-23,IL12B|IL23A,P29460|Q9NPF7,1098.32,341.0537682,0.294414193,0.170236328,0.923606614,1189.164286,259.0008635,986.76,258.3533967,0.144028288,0.102042315,0.901380489,0.912272206,0.103244573,0.593508095,0.390365974,0.980801695,1094.720833,239.7412198,0.930129108,0.12130998,977.2636364,236.034854,0.525380367,0.302830006,0.952030079,0.902089369,0.137632671,0.907438637,0.47489887,1.006877569,1026.505,248.559167,0.895927566,0.1882707
10366-11,Platelet-derived growth factor receptor alpha,PDGFRA,P16234,9007.008,31508.86036,0.343578131,0.468047695,3.230394134,2788.207143,1318.755019,7891.512,25915.92059,0.34537287,0.496010644,2.824243158,1.021232061,0.141060789,0.769893189,0.238425011,1.010890991,2794.204167,1214.486975,1.010229659,0.110623651,7878.804545,23707.72463,0.320731594,0.101720734,3.019665121,1.029050742,0.186668839,0.143686978,0.088932064,1.076300166,2609.165,1331.548524,0.956100142,0.117107043
10367-62,Interleukin-12,IL12A|IL12B,P29459|P29460,315.66,95.67528835,0.054656614,0.040393142,0.778028362,405.7178571,213.1677576,320.944,100.4032632,0.090670005,0.057044203,0.775508034,1.021528811,0.091367197,0.82798617,0.328766232,1.004802414,413.85,235.4090341,1.016646453,0.0557291,341.6636364,96.52277426,0.265219654,0.395718147,0.846424884,1.065119507,0.119492932,0.459872163,0.302830006,1.02202296,403.655,218.7282411,1.042167886,0.070706573
10370-21,Signal transducer and activator of transcription 1-alpha/beta,STAT1,P42224,2207.752,1690.481469,0.015344579,0.001340028,1.721266703,1282.632143,495.5347898,1921.552,2100.081994,0.284569529,0.171056126,1.348426002,0.889281018,0.510369379,0.060214639,0.017278383,0.731205454,1425.033333,741.7764177,1.21618488,0.632606293,1305.281818,926.5992174,0.167140401,0.052146514,1.325011235,0.690800744,0.411794277,0.369891212,0.084946936,0.865312609,985.11,442.8277621,0.798325064,0.337046098
10372-18,Signal transducer and activator of transcription 6,STAT6,P42226,4689.812,1378.900503,0.07784297,0.025528103,1.169652101,4009.578571,1309.261605,4591.936,1993.061629,0.385118212,0.355691245,1.096068052,1.027601131,0.437438591,0.306374309,0.06481729,0.891161909,4189.4625,1006.119,1.153102619,0.383552067,4913.045455,1108.595455,0.213086227,0.073794847,1.123639308,1.121172298,0.414888571,0.942638277,0.444917219,0.992150601,4372.44,1529.042775,1.130042453,0.359703452
10379-19,A disintegrin and metalloproteinase with thrombospondin motifs 1_MOUSE,Adamts1,P97857,2063.18,482.1115406,0.388869745,0.496445987,0.951820632,2167.614286,356.7723721,2119.872,628.806478,0.755680925,0.312066949,0.977150957,1.002711375,0.12375967,0.936825621,0.414296538,1.00322145,2169.441667,444.3342735,0.999491563,0.149038894,2134.036364,531.5845606,0.896587683,0.206538703,1.009220144,1.042248901,0.122062336,0.378419277,0.484932955,1.035953016,2114.54,407.8072111,1.006077385,0.13352749
10382-1,Angiopoietin-related protein 3,ANGPTL3,Q9Y5C1,57085.92,19143.65822,0.273615,0.10134141,0.913827299,62469.04643,14992.57398,59815.456,18739.97894,0.53886395,0.348268273,0.944059802,1.09080811,0.336416821,0.680275187,0.446690319,1.035930857,63359.81667,20425.41752,1.052973857,0.279576536,65073.14545,19686.12352,0.654565962,0.366932713,0.954640281,1.242334532,0.384836172,0.314876865,0.142234683,1.105666126,68165.095,23285.86222,1.123607302,0.352890139
10390-21,E3 ubiquitin-protein ligase ZNRF3,ZNRF3,Q9ULT6,567.728,104.442277,0.315436623,0.144541307,0.945948693,600.1678571,123.9702011,573.86,138.3104045,0.570170184,0.348268273,0.961118787,1.014560062,0.211914141,0.984579519,0.321344586,0.999007323,597.075,139.9120445,1.015568193,0.129810499,595.9863636,103.6674592,0.829712333,0.415247547,1.011492178,1.048196125,0.201528885,0.7473824,0.395722274,1.018061781,589.215,94.15857515,1.029599721,0.160335353
10391-1,Angiopoietin-related protein 3,ANGPTL3,Q9Y5C1,1789.268,424.5951509,0.761301359,0.299578292,1.021567398,1751.492857,458.5287021,1792.364,417.7098217,0.928336316,0.496010644,1.006368913,1.019329745,0.210378036,0.795947406,0.351429649,0.985349293,1781.020833,441.2520991,1.034485692,0.18389705,1917.781818,834.5641871,0.834300328,0.228759868,1.023851743,1.117221894,0.365127907,0.668791236,0.415247547,1.041476354,1873.105,472.4403428,1.072729006,0.286022722
10396-6,Induced myeloid leukemia cell differentiation protein Mcl-1,MCL1,Q07820,922.812,2510.739019,0.331974217,0.299578292,2.226709411,414.4285714,167.8090557,1021.692,2949.561459,0.324806975,0.203269392,2.458871875,1.02613372,0.128945416,0.821298282,0.328766232,0.988096861,415.5125,168.5796753,1.03849507,0.226434178,929.8727273,2320.466204,0.305731185,0.213799849,2.340303343,1.017978648,0.301511163,0.683820023,0.425092523,1.031240913,397.33,138.8425839,0.987139509,0.157309615
10398-110,Ankyrin repeat domain-containing protein 1,ANKRD1,Q15327,903.544,444.6031517,0.604563705,0.364125277,1.057536409,854.3857143,123.7795642,892.396,398.1604234,0.4977105,0.16108706,1.071319798,0.995760514,0.063531414,0.245365626,0.158642395,1.019520205,832.9875,142.8039691,0.976695223,0.044535271,872.3590909,411.608609,0.573541648,0.4054555,1.066910158,0.958531448,0.050689459,0.37550636,0.185649441,0.982536152,817.65,147.8404596,0.97556863,0.06723449
10416-79,Fc_MOUSE,nan,Q99LC4,1687.164,391.5687627,0.450745488,0.482235573,0.958318379,1760.546429,280.1552484,1675.808,355.0592051,0.58673152,0.496010644,0.969268098,1.003693055,0.080650095,0.249900155,0.179420827,1.023372649,1728.941667,309.6810764,0.980769865,0.04842946,1652.218182,341.7599671,0.7256177,0.474897854,0.979066147,0.983627629,0.062696152,0.5466011,0.444917219,1.01190847,1687.545,290.0566039,0.972051977,0.057704709
10418-36,Syntaxin-12,STX12,Q86Y82,4241.744,1401.087852,0.371116598,0.318405749,1.080901716,3924.264286,1060.725864,3996.188,1180.997185,0.529063154,0.305025731,1.052908767,0.99062672,0.295925905,0.899725842,0.292388361,0.990893954,3795.379167,984.3945792,0.99973031,0.175665453,3886.418182,972.2956348,0.566356032,0.49497659,0.938937728,0.953868153,0.214421446,0.213719977,0.0810972,0.90702586,4139.165,1659.756833,1.051643834,0.267974924
10419-1,Scavenger receptor class A member 5,SCARA5,Q6ZMJ2,4698.46,1689.149291,0.035381105,0.027722525,0.753269609,6237.421429,3211.800879,5441.5,2503.966231,0.145246565,0.113139446,0.7893396,1.196321586,0.437027863,0.521744941,0.366843823,1.063414814,6893.7375,3991.946644,1.124981118,0.298804855,7708.459091,4141.500385,0.903639852,0.4054555,1.021163112,1.597629644,0.551926766,0.555141696,0.084946936,1.088887836,7548.705,4140.623755,1.467212316,0.796191786
10420-30,Fas apoptotic inhibitory molecule 1,FAIM,Q9NVQ4,821.1,239.4289924,0.555100087,0.246365849,0.955513441,859.3285714,217.3732403,778.188,198.5986411,0.862250526,0.348268273,0.986890714,1.000797355,0.262096279,0.319409133,0.196077561,1.069486082,788.525,207.2174165,0.935774081,0.16396418,721.4863636,137.158413,0.326461224,0.077380614,0.931671441,0.925792126,0.197416475,0.8997099,0.376455285,0.990225912,774.4,191.4373579,0.934930215,0.251456131
10424-31,Neural proliferation differentiation and control protein 1,NPDC1,Q9NQX5,704.196,198.6225294,0.54804093,0.275292602,0.958439081,734.7321429,156.0419839,670.068,195.726619,0.694263037,0.251428895,0.96949137,0.956956461,0.092171361,0.746579075,0.414296538,1.009783167,691.1541667,169.2823553,0.9476851,0.101037113,711.1909091,190.688084,0.759832809,0.366932713,1.024497661,1.008256732,0.097192218,0.400819418,0.16612397,1.034492949,694.185,158.4121753,0.974638573,0.145210495
10425-3,"Beta-1,4-galactosyltransferase 5",B4GALT5,O43286,1960.876,597.5735311,0.596668098,0.460967819,0.961144736,2040.146429,441.9181287,1967.716,585.8333522,0.765256352,0.401293674,0.976873356,1.005462138,0.06396877,0.605560364,0.359108065,1.010182935,2014.3,473.6085585,0.99532679,0.068157118,1870.668182,528.2996097,0.57458775,0.084946936,0.953420477,0.95568364,0.079710723,0.227500436,0.106267819,0.972660653,1962.06,492.8821831,0.982545801,0.058009638
10426-21,Golgi SNAP receptor complex member 2,GOSR2,O14653,335.656,156.7971864,0.624531632,0.364130538,0.942192281,356.25,139.7667738,318.556,143.8873145,0.45238177,0.245091559,0.909943347,1.052926231,0.364408622,0.98991145,0.495887047,0.998637522,350.0833333,141.3285082,1.054362777,0.40104588,309.5090909,142.3516929,0.640157129,0.285469225,0.936374088,1.033209573,0.337045863,0.528468028,0.376455285,0.884264354,330.54,139.7640633,1.168439696,0.86408832
10427-2,Fc_MOUSE,nan,Q99LC4,820.972,192.0454811,0.137388169,0.083662582,0.880459626,932.4357143,324.1903092,855.344,180.4108424,0.039936252,0.048452967,0.844221383,1.060311534,0.147345988,0.800167263,0.336256029,0.988330703,1013.175,308.3874704,1.072830714,0.184037682,958.7727273,219.7678862,0.270120142,0.294094362,0.867985757,1.181076765,0.32726566,0.819525393,0.311679966,0.969615894,1104.595,523.3897692,1.218087257,0.627490892
10428-1,Killer cell immunoglobulin-like receptor 2DS2,KIR2DS2,P43631,3669.832,2145.501867,0.557002573,0.344249871,1.084482889,3383.946429,1045.457686,3835.988,2409.074875,0.502437543,0.298055965,1.105257047,1.003045623,0.201796103,0.535731704,0.271500975,0.963382147,3470.675,1055.641626,1.041171072,0.212470217,4031.154545,2300.62252,0.325538222,0.425092523,1.165117344,1.091978212,0.246638679,0.869086688,0.395722274,1.013660589,3459.87,1196.917551,1.077262176,0.307099497
10430-31,4F2 cell-surface antigen heavy chain:Cytoplasmic domain,SLC3A2,P08195,250.116,65.38389208,0.216379308,0.121587455,0.808185196,309.4785714,234.4945603,254.332,64.01860804,0.906091659,0.32635522,0.991129153,1.04368603,0.143502448,0.287602113,0.196077561,1.039156565,256.6083333,67.4043082,1.00435879,0.10027496,259.5045455,65.98305896,0.270912155,0.217476172,0.83405771,1.078015589,0.142984069,0.632885367,0.120785237,1.026282374,311.135,189.4016903,1.050408364,0.209283587
10432-3,Uncharacterized protein KIAA1644,SHISAL1,Q3SXP7,207.904,82.7676965,0.752664229,0.167979782,1.02855487,202.1321429,34.54415449,215.28,86.20053364,0.423604797,0.329964489,1.078962536,1.033648882,0.107737489,0.19786122,0.306715686,1.034758257,199.525,39.77895434,0.998927889,0.067412864,211.9681818,75.32588826,0.493158914,0.371679168,1.066077462,1.016665645,0.101787699,0.961664992,0.357491324,1.001315443,198.83,41.18488922,1.015330036,0.071439983
10435-2,N(4)-(beta-N-acetylglucosaminyl)-L-asparaginase,AGA,P20933,847.516,410.9863547,0.834665278,0.398067423,1.022943504,828.5071429,173.9091757,861.36,435.9170894,0.765089331,0.319177509,1.035558138,1.018077596,0.086323879,0.804027739,0.454853514,1.006487739,831.7833333,199.1173182,1.011515149,0.091922561,858.1227273,316.592336,0.738485413,0.386053649,1.032470931,1.032268503,0.129688157,0.478536887,0.302830006,0.973033226,831.135,177.2863595,1.060876932,0.123158808
10438-19,Granulocyte-macrophage colony-stimulating factor receptor subunit alpha,CSF2RA,P15509,1410.328,355.1544695,0.16712918,0.132727879,0.914745191,1541.771429,308.4658697,1376.628,318.8625729,0.182454033,0.07352926,0.913900923,0.983591521,0.077245737,0.90559651,0.430434902,0.997137155,1506.320833,337.2828523,0.986415475,0.08324906,1385.495455,322.8913179,0.327869213,0.063797988,0.926055948,0.995758874,0.092072006,0.332163833,0.221207516,1.02825103,1496.125,377.2285857,0.968400561,0.084185617
10439-57,Alpha-amylase 2B,AMY2B,P19961,9608.604,6028.412151,0.744865761,0.468047695,1.053479702,9120.825,4359.735349,9666.032,5898.305814,0.950646446,0.416833837,1.010491806,1.023987286,0.332525956,0.438208193,0.139508157,0.926504103,9565.670833,5146.145626,1.105216137,0.370840314,9546.177273,4622.146867,0.92117294,0.4054555,0.982920936,1.170520964,0.415614367,0.885776406,0.366932713,1.015344878,9712.05,5772.2655,1.152830914,0.358035765
10440-26,CXADR-like membrane protein:Extracellular domain,CLMP,Q9H6B4,1163.688,297.4656193,0.472065693,0.468047695,0.951169547,1223.428571,289.7817293,1180.484,321.8313592,0.964756253,0.47209683,0.996637587,1.023200784,0.115379308,0.176268719,0.184871496,1.04278503,1184.466667,292.5929691,0.981219287,0.090208276,1224.513636,337.8446904,0.669860667,0.386053649,1.036103411,1.046758606,0.133825178,0.122081292,0.044571019,1.057695084,1181.845,290.2387164,0.989660085,0.092472405
10442-1,Transmembrane protein 190,TMEM190,Q8WZ59,361.076,128.4916068,0.0410905,0.041176108,0.768112564,470.0821429,231.9015432,375.068,136.8085194,0.082279584,0.085343451,0.802477602,1.047298575,0.164820554,0.46698033,0.190423909,1.030536015,467.3875,209.0895528,1.016265866,0.118035455,413.7954545,157.315862,0.15166869,0.12592114,0.822933108,1.147401005,0.193880811,0.864600575,0.12592114,1.011092662,502.83,218.2915988,1.134812909,0.260797988
10445-20,Apolipoprotein M,APOM,O95445,597.728,122.9755147,0.067092893,0.057412362,0.900473685,663.7928571,129.0124466,610.084,135.8967716,0.073548096,0.020182215,0.89858088,1.047956664,0.179723215,0.756536588,0.471233794,1.015102586,678.9416667,121.8492748,1.032365279,0.158642886,648.0181818,117.9781861,0.443361305,0.166114175,0.955856569,1.12118797,0.257598534,0.685931124,0.47489887,1.026272216,677.945,125.624474,1.092485943,0.185006789
10447-18,Polyadenylate-binding protein 3,PABPC3,Q9H361,3394.496,924.1958924,0.070592746,0.049664949,1.149294952,2953.546429,756.3079288,3604.252,1290.325238,0.091654982,0.079269841,1.179257126,1.05170475,0.20564784,0.746150797,0.20768608,1.017419335,3056.375,848.8018984,1.033698411,0.167286753,3015.072727,765.6679444,0.928141539,0.213799849,0.989159768,0.884744669,0.172943464,0.196188473,0.252263373,0.8472206,3048.115,1405.622519,1.044290789,0.495980934
10449-31,Protein shisa-2 homolog,SHISA2,Q6UWI4,4010.024,953.7785849,0.817677792,0.475137193,0.986530374,4064.775,693.6428937,3891.048,829.7889048,0.800240706,0.401293674,1.014661164,0.981456853,0.124770621,0.098165688,0.02823972,1.055415781,3834.825,680.1203369,0.929924367,0.075326781,3474.081818,718.8982205,0.404383837,0.088932064,0.950352973,0.883381767,0.109486558,0.723507022,0.348136362,0.987671005,3655.57,643.0986566,0.894408929,0.085736747
10451-11,Nucleobindin-1,NUCB1,Q02818,9380.872,4746.558874,0.462148281,0.478685359,1.094886707,8567.892857,2639.59788,8562.28,4092.728298,0.352148362,0.305025731,1.121233377,0.908295292,0.1748973,0.826208014,0.225839955,1.016575623,7636.483333,2487.908512,0.893485218,0.269576305,7236.572727,3537.270653,0.394647095,0.178988343,1.119381624,0.868595067,0.480336783,0.3675057,0.348136362,1.137983255,6464.795,1974.810339,0.763275789,0.206798041
10452-24,Fc_MOUSE,nan,Q99LC4,1019.128,259.4797989,0.717417736,0.460967034,0.978103543,1041.942857,173.4478461,967.396,217.1488531,0.923383074,0.496010644,0.994410827,0.971049756,0.110760671,0.251868436,0.14886992,1.033723096,972.8333333,165.84712,0.93937125,0.069203618,952.3545455,203.8942144,0.864563445,0.4054555,0.989490109,0.943230887,0.088137644,0.652927343,0.47489887,1.013588096,962.47,168.3708529,0.930585995,0.088132338
